hour,day,month,weekday,electricity_lag1,electricity_lag24,electricity_rolling24,is_holiday,is_semester,is_exam,campus_id_x,campus_id_y,apparent_temperature,air_temperature,dew_point_temperature,relative_humidity,wind_speed,wind_direction,water_lag1h,water_lag24h,water_lag168h,water_rolling7d,electricity_true,water_true,garbage_true,electricity_pred,water_pred,garbage_pred,is_anomaly,electricity_cost_actual,water_cost_actual,garbage_cost_actual,total_cost_actual,electricity_cost_pred,water_cost_pred,garbage_cost_pred,total_cost_pred,cost_difference
10,12,3,4,12.010424594594594,13.321258,11.55514795752081,0.0,0,0,1.0,1.0,23.526666666666667,22.183888888888887,17.665555555555557,76.39444444444445,6.823333333333333,75.53888888888889,203.19956666666667,167.11205,165.06086666666667,164.16580463804038,14.845371643835618,203.28615,195.14945166313666,14.586974,200.57349,194.68625,0,118.76297315068494,9147.87675,14636.20887473525,23902.84859788593,116.69579,9025.807,14601.469,23743.97,158.87789476093167
11,12,3,4,14.845371643835618,14.162765238095238,11.626740151965253,0.0,0,0,1.0,1.0,25.317222222222224,24.81222222222222,16.540555555555557,60.583333333333336,8.884444444444444,68.08888888888889,203.28615,167.20123333333333,165.12331666666665,164.39390275311976,15.880977904761906,203.4438,217.5679824316031,15.815058,200.67404,215.86028,0,127.04782323809525,9154.971000000001,16317.598682370233,25599.61750560833,126.52046,9030.332,16189.5205,25346.373,253.24445873333025
12,12,3,4,15.880977904761906,16.196082112676056,11.59917422862903,0.0,0,0,1.0,1.0,26.499444444444443,26.381666666666664,15.702777777777778,52.37222222222222,9.181111111111111,193.7722222222222,203.4438,167.31516666666667,165.32938333333334,164.6222704118499,15.534499952606634,203.69515,205.0786090962335,15.539242,201.1131,207.97502,0,124.27599962085307,9166.28175,15380.895682217511,24671.453431838367,124.313934,9050.09,15598.127,24772.531,-101.07781816163333
13,12,3,4,15.534499952606634,14.550505695067264,11.604427023208599,0.0,0,0,1.0,1.0,27.184444444444445,27.636111111111113,14.520555555555555,45.06666666666667,10.005555555555556,203.25,203.69515,167.42281666666668,165.39508333333333,164.85090563010388,14.67657276497696,203.8058,206.1793800331433,14.840128,201.24954,205.74783,0,117.41258211981568,9171.261,15463.453502485747,24752.127084605563,118.72102,9056.2295,15431.088,24606.04,146.08802210556314
14,12,3,4,14.67657276497696,13.377320867579908,11.719236375688718,0.0,0,0,1.0,1.0,27.31222222222222,27.917777777777776,13.780000000000001,42.48888888888889,9.456666666666667,200.2722222222222,203.8058,167.44241666666667,165.4253,165.07988340788165,16.132745327102803,203.89356666666666,194.16873530847323,15.76196,201.24954,194.81229,0,129.06196261682243,9175.2105,14562.655148135493,23866.927610752315,126.09568,9056.2295,14610.922,23793.246,73.68151700231465
15,12,3,4,16.132745327102803,13.46183205357143,11.78257796647983,0.0,0,0,1.0,1.0,27.708333333333332,28.538888888888888,13.480555555555556,40.12777777777778,10.074444444444445,191.37222222222223,203.89356666666666,167.4624333333333,165.4343,165.3092659475642,14.98203023255814,203.97056666666668,192.80179188711924,15.080598,200.51332,192.38278,0,119.85624186046512,9178.675500000001,14460.134391533942,23758.666133394407,120.64478,9023.1,14428.709,23572.453,186.21300839440664
16,12,3,4,14.98203023255814,13.483894177777778,11.808825233959302,0.0,0,0,1.0,1.0,28.18722222222222,29.435000000000002,12.866666666666667,36.35,11.156666666666666,224.01111111111112,203.97056666666668,167.51405000000003,165.55748333333335,165.53840513407215,14.113828597285067,204.0528666666667,191.79323337723164,14.19135,200.91353,192.7372,0,112.91062877828054,9182.379,14384.492503292373,23679.782132070653,113.5308,9041.108,14455.29,23609.93,69.85244457065346
17,12,3,4,14.113828597285067,13.295609778761062,11.811930363590436,0.0,0,0,1.0,1.0,28.203333333333337,29.35111111111111,12.553888888888888,35.85,10.081666666666667,234.19444444444446,204.0528666666667,154.85763157894738,165.6011,165.7677352928023,13.370132889908257,204.12856666666667,207.61485231451215,13.319544,193.10628,201.03827,0,106.96106311926606,9185.7855,15571.113923588411,24863.86048670768,106.55635,8689.782,15077.87,23874.209,989.6515023326792
18,12,3,4,13.370132889908257,11.992219429824562,11.829121217010007,0.0,0,0,1.0,1.0,28.192222222222224,29.112222222222222,12.223333333333333,35.52777777777778,8.405555555555555,274.1611111111111,204.12856666666667,167.6962,165.60938333333334,165.99725880470706,12.404799911894273,204.16933333333333,190.05258044641738,12.485511,201.12093,192.04347,0,99.23839929515418,9187.619999999999,14253.943533481304,23540.801932776456,99.88409,9050.441,14403.261,23553.586,-12.784004723544058
19,12,3,4,12.404799911894273,11.198371906976744,11.847194895026483,0.0,0,0,1.0,1.0,27.056111111111115,27.284444444444443,12.15611111111111,39.45,4.640000000000001,186.58333333333334,204.16933333333333,167.7683,165.61810000000003,166.2270040428023,11.632140179372197,204.21529999999998,129.86561894619447,11.751106,201.85715,132.3467,0,93.05712143497757,9189.6885,9739.921420964585,19022.667042399564,94.00885,9083.571,9926.002,19103.582,-80.9149888504362
20,12,3,4,11.632140179372197,11.236505294117647,11.865598902699118,0.0,0,0,1.0,1.0,24.685555555555553,23.956111111111113,13.064444444444444,51.12222222222222,1.318888888888889,199.42777777777778,204.21529999999998,167.77408333333332,165.6222,166.45694967772292,11.678201478260869,204.25306666666668,129.00734561485731,11.557471,201.85715,127.57994,0,93.42561182608695,9191.388,9675.550921114298,18960.364532940388,92.45977,9083.571,9568.495,18744.527,215.83718919038802
21,12,3,4,11.678201478260869,10.681214201680673,11.878574865449602,0.0,0,0,1.0,1.0,22.677777777777777,21.999444444444446,13.505555555555556,59.28888888888889,2.3755555555555556,136.00555555555556,204.25306666666668,167.77528333333333,165.62306666666666,166.68708757454831,10.992637307692307,204.28623333333334,65.10334416614437,11.043434,201.85715,65.7675,0,87.94109846153846,9192.880500000001,4882.750812460828,14163.572410922367,88.34747,9083.571,4932.5625,14104.481,59.090965609866544
22,12,3,4,10.992637307692307,9.877297412280702,11.889154416533652,0.0,0,0,1.0,1.0,21.378333333333334,20.488888888888887,13.990555555555556,67.45,2.2311111111111113,79.8,204.28623333333334,167.88096666666667,165.7284,166.91684848724674,10.131206638297872,204.32823333333332,59.9279662653089,10.244235,201.85715,61.41391,0,81.04965310638298,9194.770499999999,4494.597469898168,13770.41762300455,81.95388,9083.571,4606.0435,13771.568,-1.150736370449522
23,12,3,4,10.131206638297872,9.460541244635193,11.892027767451628,0.0,0,0,1.0,1.0,20.45611111111111,19.54111111111111,13.805,70.72777777777777,1.7188888888888891,88.76666666666667,204.32823333333332,167.88555,165.7313166666667,167.14683410232612,9.529501666666667,204.3689,65.06205607746634,9.595109,201.85715,64.87938,0,76.23601333333333,9196.6005,4879.654205809975,14152.490719143309,76.76087,9083.571,4865.9536,14026.285,126.20556289330852
0,10,4,5,9.529501666666667,9.560746260504201,11.873250705178847,0.0,0,0,1.0,1.0,9.008333333333333,11.707777777777778,6.847222222222222,72.19444444444444,10.122222222222222,258.3388888888889,204.3689,202.77255,198.97536666666667,166.6695196461495,9.110096765957445,118.786538029,25.0,9.319005,119.6754,25.046663,0,72.88077412765956,5345.394211305,1875.0,7293.274985432659,74.55204,5385.393,1878.4998,7338.4453,-45.17032706734062
1,10,4,5,9.110096765957445,9.039054649122807,11.873467849036018,0.0,0,0,1.0,1.0,9.012777777777778,11.63,6.767222222222221,72.05555555555556,9.567777777777778,249.61666666666667,118.786538029,202.81723333333332,199.02169999999998,166.19228376140148,9.044266101694916,118.84607136233333,25.0,9.032483,116.98171,25.448072,0,72.35412881355933,5348.073211305,1875.0,7295.427340118559,72.259865,5264.1772,1908.6055,7245.0425,50.38485964980919
2,10,4,5,9.044266101694916,8.887420307017544,11.877177264209722,0.0,0,0,1.0,1.0,8.84611111111111,11.671666666666667,6.872222222222222,72.34444444444445,10.80888888888889,254.4777777777778,118.84607136233333,202.85756666666666,199.0632,165.7148890472884,8.97644627118644,118.860888029,25.0,8.932964,116.98171,25.343872,0,71.81157016949152,5348.739961305,1875.0,7295.551531474492,71.463715,5264.1772,1900.7904,7236.4316,59.11989084949164
3,10,4,5,8.97644627118644,9.345207740585774,11.8647176284791,0.0,0,0,1.0,1.0,8.665555555555555,11.297222222222222,6.728333333333333,73.5,9.66,257.31666666666666,118.860888029,202.89093333333332,199.1007,165.23727409508007,9.046176483050846,118.861388029,25.0,8.958858,116.98171,25.079683,0,72.36941186440677,5348.762461305,1875.0,7296.131873169407,71.67086,5264.1772,1880.9762,7216.824,79.3076544194073
4,10,4,5,9.046176483050846,9.033939613733905,11.863460022751488,0.0,0,0,1.0,1.0,8.022222222222222,10.687222222222223,6.5,75.54444444444445,9.58,260.46666666666664,118.861388029,202.93276666666668,199.15608333333333,164.7594002143003,9.003757076271185,118.87327136233333,28.356934282820994,8.990327,117.07445,26.620308,0,72.03005661016948,5349.297211305,2126.7700712115748,7548.097339126744,71.922615,5268.35,1996.5231,7336.796,211.30144068924437
5,10,4,5,9.003757076271185,9.244262700421942,11.853963729089841,0.0,0,0,1.0,1.0,8.426111111111112,10.70111111111111,6.920555555555556,77.69444444444444,8.061111111111112,278.8888888888889,118.87327136233333,202.9726,199.20151666666666,164.28128178986975,9.016351652542374,118.87762136233333,25.0,8.989532,117.07445,25.290987,0,72.130813220339,5349.492961305,1875.0,7296.623774525339,71.91626,5268.35,1896.824,7237.091,59.532954212839286
6,10,4,5,9.016351652542374,9.889408080357143,11.820967852878377,0.0,0,0,1.0,1.0,8.522777777777778,10.451666666666666,6.843888888888889,78.61111111111111,6.153333333333332,294.65,118.87762136233333,203.0069333333333,199.23643333333334,163.80297189718524,9.097507051282053,118.88037136233334,25.0,9.189653,117.07445,25.21088,0,72.78005641025642,5349.616711305,1875.0,7297.396767715256,73.51723,5268.35,1890.816,7232.683,64.71366224650592
7,10,4,5,9.097507051282053,10.982676846846847,11.738079232407907,0.0,0,0,1.0,1.0,8.987777777777778,11.272222222222222,7.681111111111111,78.75555555555556,8.95,266.46666666666664,118.88037136233334,203.07011666666668,199.29433333333333,163.32441954418326,8.993349955555557,118.897538029,25.0,9.101327,117.07445,25.452808,0,71.94679964444445,5350.389211305001,1875.0,7297.336010949445,72.810616,5268.35,1908.9606,7250.121,47.21491719944515
8,10,4,5,8.993349955555557,11.510879130434782,11.653742011695348,0.0,0,0,1.0,1.0,9.93388888888889,12.94,8.33,73.57222222222222,13.461666666666666,267.7888888888889,118.897538029,203.13415,199.37961666666666,162.8453922903876,9.486785833333332,118.903038029,48.20507712246404,9.376567,117.07445,49.65984,0,75.89428666666666,5350.636711305,3615.380784184803,9041.911782156469,75.012535,5268.35,3724.488,9067.851,-25.93880378103131
9,10,4,5,9.486785833333332,12.010424594594594,11.545287731825956,0.0,0,0,1.0,1.0,10.552222222222223,14.05888888888889,8.872222222222222,71.04444444444445,16.79888888888889,272.4277777777778,118.903038029,203.19956666666667,199.5125666666667,162.3656304135761,9.407521877729257,118.91257136233334,55.97689476742708,9.667279,117.07445,54.875942,0,75.26017502183406,5351.065711305,4198.2671075570315,9624.592993883865,77.338234,5268.35,4115.696,9461.385,163.20822825886535
10,10,4,5,9.407521877729257,14.845371643835618,11.367501979335756,0.0,0,0,1.0,1.0,11.193888888888889,15.351111111111111,8.89,65.67777777777778,20.165,257.71666666666664,118.91257136233334,203.28615,195.6801525423729,161.90871961290128,10.578513584070798,118.919138029,51.36054501520711,10.272239,117.07445,51.618244,0,84.62810867256638,5351.361211304999,3852.0408761405333,9288.0301961181,82.17791,5268.35,3871.3684,9221.896,66.13371174309941
11,10,4,5,10.578513584070798,15.880977904761906,11.128108883157813,0.0,0,0,1.0,1.0,11.765555555555556,15.393333333333334,9.965,72.00555555555556,19.173333333333332,260.9166666666667,118.919138029,203.4438,199.85525,161.4269977162485,10.135543596491228,118.92597136233333,51.11012353823726,10.21581,117.07445,52.170322,0,81.08434877192983,5351.668711305,3833.2592653677943,9266.012325444724,81.72648,5268.35,3912.7742,9262.851,3.1617395072244108
12,10,4,5,10.135543596491228,15.534499952606634,10.887685372451378,0.0,0,0,1.0,1.0,11.564444444444444,15.692222222222222,9.943888888888889,69.37222222222222,21.503333333333334,247.14444444444445,118.92597136233333,203.69515,200.20541666666668,160.94321748815454,9.764335695652175,118.93033834688335,52.7449875502148,9.819249,116.60758,53.299965,0,78.1146855652174,5351.86522560975,3955.8740662661103,9385.853977441078,78.55399,5247.3413,3997.4973,9323.393,62.461399316078314
13,10,4,5,9.764335695652175,14.67657276497696,10.682556379878646,0.0,0,0,1.0,1.0,11.891111111111112,16.246666666666666,8.290555555555555,59.46111111111111,20.383888888888887,239.37222222222223,118.93033834688335,203.8058,200.36081666666666,160.45892982715316,9.753476943231442,119.00048961843332,59.727751684163664,9.88352,117.04645,58.15421,0,78.02781554585154,5355.022032829499,4479.581376312275,9912.631224687626,79.06816,5267.0903,4361.566,9707.725,204.90661531262595
14,10,4,5,9.753476943231442,16.132745327102803,10.465857157542336,0.0,0,0,1.0,1.0,12.320555555555554,17.039444444444445,6.519444444444445,50.37222222222222,20.24388888888889,243.48333333333332,119.00048961843332,203.89356666666666,200.51836666666665,159.97377084246347,10.93196399103139,119.0116572388,47.55598965640453,10.796478,117.04645,48.71921,0,87.45571192825112,5355.524575746,3566.6992242303395,9009.67951190459,86.371826,5267.0903,3653.941,9007.402,2.2771681545891624
15,10,4,5,10.93196399103139,14.98203023255814,10.26152421650146,0.0,0,0,1.0,1.0,12.057777777777778,16.97,6.136111111111111,49.17777777777778,20.888333333333335,259.46666666666664,119.0116572388,203.97056666666668,200.67406666666665,159.4877359724855,10.078039647577093,119.02020851036667,51.92269810625455,10.250803,117.04645,51.225376,0,80.62431718061674,5355.9093829665,3894.2023579690913,9330.736058116207,82.006424,5267.0903,3841.9033,9191.0,139.73605811620655
16,10,4,5,10.078039647577093,14.113828597285067,10.081908024947916,0.0,0,0,1.0,1.0,10.954444444444444,15.920555555555554,6.441666666666666,54.522222222222226,21.553333333333335,260.1277777777778,119.02020851036667,204.0528666666667,200.83283333333333,159.00087025690178,9.803040000000001,119.03939311526666,50.95277960983715,9.755746,116.52555,50.071304,0,78.42432000000001,5356.772690187,3821.4584707377862,9256.655480924786,78.04597,5243.65,3755.348,9077.044,179.6115356122864
17,10,4,5,9.803040000000001,13.370132889908257,9.923085477079715,0.0,0,0,1.0,1.0,9.318333333333333,14.103333333333333,6.8372222222222225,63.166666666666664,21.17666666666667,247.82222222222222,119.03939311526666,204.12856666666667,200.96336666666667,158.51326872782596,9.558391741071429,119.04630978193333,47.36242582443185,9.70464,117.04645,48.494957,0,76.46713392857143,5357.083940187,3552.181936832389,8985.73301094796,77.63712,5267.0903,3637.1218,8981.85,3.8834015729607927
18,10,4,5,9.558391741071429,12.404799911894273,9.80750535648178,0.0,0,0,1.0,1.0,8.355555555555556,12.19,7.304444444444444,73.41111111111111,17.008333333333333,232.67222222222222,119.04630978193333,204.16933333333333,187.488,158.10589854795654,9.630877017543861,119.04980978193333,61.37206644852367,9.610949,117.04645,60.564583,0,77.04701614035089,5357.241440187,4602.904983639275,10037.193439966626,76.88759,5267.0903,4542.3438,9886.322,150.8711743416261
19,10,4,5,9.630877017543861,11.632140179372197,9.736157760731103,0.0,0,0,1.0,1.0,8.026111111111112,11.37111111111111,7.122222222222222,76.37222222222222,14.248333333333333,271.18888888888887,119.04980978193333,204.21529999999998,111.40753125,158.15165933286883,9.919797881355931,119.09534311526666,37.02628042829928,9.821361,118.55429,35.63676,0,79.35838305084745,5359.290440187,2776.971032122446,8215.619855360294,78.570885,5334.943,2672.757,8086.2705,129.3493475477935
20,10,4,5,9.919797881355931,11.678201478260869,9.652737261102713,0.0,0,0,1.0,1.0,8.115555555555556,10.83388888888889,7.408888888888888,80.50555555555556,11.255,271.0,119.09534311526666,204.25306666666668,201.04058333333333,157.66394431172952,9.676109487179488,119.10445978193334,25.0,9.705768,117.04645,26.823349,0,77.4088758974359,5359.700690187001,1875.0,7312.109566084437,77.64614,5267.0903,2011.7512,7356.4873,-44.377738603063335
21,10,4,5,9.676109487179488,10.992637307692307,9.591627572787848,0.0,0,0,1.0,1.0,6.815555555555555,10.12888888888889,7.679444444444444,85.52222222222223,14.484444444444444,259.56666666666666,119.10445978193334,204.28623333333334,201.04565,157.1762126239236,9.526004788135593,119.1067264486,25.0,9.555195,117.04645,25.066454,0,76.20803830508474,5359.802690187,1875.0,7311.010728492084,76.44156,5267.0903,1879.984,7223.5156,87.49510349208413
22,10,4,5,9.526004788135593,10.131206638297872,9.561048934610183,0.0,0,0,1.0,1.0,6.05,9.86888888888889,6.638333333333334,80.59444444444445,15.748333333333335,253.65555555555557,119.1067264486,204.32823333333332,201.05423333333334,156.68843559881606,9.397319322033898,119.10769311526666,25.0,9.484947,117.04645,24.842968,0,75.17855457627118,5359.846190187,1875.0,7310.024744763271,75.87958,5267.0903,1863.2227,7206.1924,103.83236195077097
23,10,4,5,9.397319322033898,9.529501666666667,9.549779814736555,0.0,0,0,1.0,1.0,4.945555555555556,9.052222222222223,6.483888888888888,83.9888888888889,17.00166666666667,263.00555555555553,119.10769311526666,204.3689,201.05773333333335,156.20064676815295,9.25904278969957,119.10920978193333,25.0,9.288021,117.04645,24.660028,0,74.07234231759656,5359.914440187,1875.0,7308.986782504597,74.30417,5267.0903,1849.5021,7190.8965,118.0902981295967
